,motif,score,task
17768,REST,-0.00288202310912,"K562, real motif"
17769,REST,-0.00156048370991,"K562, real motif"
17770,REST,-0.000899076461792,"K562, real motif"
17771,REST,-0.00213693128899,"K562, real motif"
17772,REST,-0.00101170246489,"K562, real motif"
17773,REST,-0.00194016436581,"K562, real motif"
17774,REST,0.000671984278597,"K562, real motif"
17775,REST,0.000605188892223,"K562, real motif"
17776,REST,-0.000285075191641,"K562, real motif"
17777,REST,-0.00238307565451,"K562, real motif"
17778,REST,-0.00197438220493,"K562, real motif"
17779,REST,-0.00156724639237,"K562, real motif"
17780,REST,-0.00238303933293,"K562, real motif"
17781,REST,-0.00297399470583,"K562, real motif"
17782,REST,-0.00185585545842,"K562, real motif"
17783,REST,-0.00152706785593,"K562, real motif"
17784,REST,-0.00127322622575,"K562, real motif"
17785,REST,-0.000807700678706,"K562, real motif"
17786,REST,-7.1000031312e-05,"K562, real motif"
17787,REST,-0.00153689738363,"K562, real motif"
17788,REST,-0.00275047076866,"K562, real motif"
17789,REST,-0.00186075107194,"K562, real motif"
17790,REST,0.000568408693653,"K562, real motif"
17791,REST,-0.00105179729871,"K562, real motif"
17792,REST,-0.00435527227819,"K562, real motif"
17793,REST,-0.006964947097,"K562, real motif"
17794,REST,-0.00691627711058,"K562, real motif"
17795,REST,-0.00644790893421,"K562, real motif"
17796,REST,-0.00927839241922,"K562, real motif"
17797,REST,-0.00745942350477,"K562, real motif"
17798,REST,-0.00687192613259,"K562, real motif"
17799,REST,-0.00759206572548,"K562, real motif"
17800,REST,-0.00976191274822,"K562, real motif"
17801,REST,-0.0072181597352,"K562, real motif"
17802,REST,-0.00821357313544,"K562, real motif"
17803,REST,-0.00866471324116,"K562, real motif"
17804,REST,-0.0084097860381,"K562, real motif"
17805,REST,-0.00832096673548,"K562, real motif"
17806,REST,-0.00757744628936,"K562, real motif"
17807,REST,-0.00796308927238,"K562, real motif"
17808,REST,-0.00741489138454,"K562, real motif"
17809,REST,-0.00945914071053,"K562, real motif"
17810,REST,-0.00425696047023,"K562, real motif"
17811,REST,-0.00330173107795,"K562, real motif"
17812,REST,-0.00386603549123,"K562, real motif"
17813,REST,-0.00401696842164,"K562, real motif"
17814,REST,-0.00544452853501,"K562, real motif"
17815,REST,-0.00734543660656,"K562, real motif"
17816,REST,-0.00675561511889,"K562, real motif"
17817,REST,-0.0037271133624,"K562, real motif"
17818,REST,-0.00628435006365,"K562, real motif"
17819,REST,-0.00381165812723,"K562, real motif"
17820,REST,-0.00642594974488,"K562, real motif"
17821,REST,-0.00467446120456,"K562, real motif"
17822,REST,-0.00552188884467,"K562, real motif"
17823,REST,-0.00610551144928,"K562, real motif"
17824,REST,-0.00329813035205,"K562, real motif"
17825,REST,-0.00333361397497,"K562, real motif"
17826,REST,-0.00702354777604,"K562, real motif"
17827,REST,-0.00454901484773,"K562, real motif"
17828,REST,-0.00491660740227,"K562, real motif"
17829,REST,-0.00390549073927,"K562, real motif"
17830,REST,-0.00464210286736,"K562, real motif"
17831,REST,-0.00514643173665,"K562, real motif"
17832,REST,-0.00580905703828,"K562, real motif"
17833,REST,-0.00468750344589,"K562, real motif"
17834,REST,-0.00473467539996,"K562, real motif"
17835,REST,-0.00584265496582,"K562, real motif"
17836,REST,-0.00746299233288,"K562, real motif"
17837,REST,-0.00897587835789,"K562, real motif"
17838,REST,-0.00853352062404,"K562, real motif"
17839,REST,-0.00662793824449,"K562, real motif"
17840,REST,-0.00422104680911,"K562, real motif"
17841,REST,-0.00595387816429,"K562, real motif"
17842,REST,-0.0070931003429,"K562, real motif"
17843,REST,-0.00781162688509,"K562, real motif"
17844,REST,-0.00463090883568,"K562, real motif"
17845,REST,-0.00666496437043,"K562, real motif"
17846,REST,-0.00692378496751,"K562, real motif"
17847,REST,-0.00606623617932,"K562, real motif"
17848,REST,-0.0106876250356,"K562, real motif"
17849,REST,-0.00938983820379,"K562, real motif"
17850,REST,-0.00751354172826,"K562, real motif"
17851,REST,-0.00765401590616,"K562, real motif"
17852,REST,-0.00570465065539,"K562, real motif"
17853,REST,-0.00693279132247,"K562, real motif"
17854,REST,-0.00808878336102,"K562, real motif"
17855,REST,-0.00784440152347,"K562, real motif"
17856,REST,-0.00702198734507,"K562, real motif"
17857,REST,-0.00615887017921,"K562, real motif"
17858,REST,-0.00669747730717,"K562, real motif"
17859,REST,-0.0045538758859,"K562, real motif"
17860,REST,0.00121026218403,"K562, real motif"
17861,REST,-0.00102292012889,"K562, real motif"
17862,REST,-0.00154186110012,"K562, real motif"
17863,REST,0.000791103404481,"K562, real motif"
17864,REST,0.000153340952238,"K562, real motif"
17865,REST,-0.00198993831873,"K562, real motif"
17866,REST,-0.000774996180553,"K562, real motif"
17867,REST,0.000450345309218,"K562, real motif"
17868,REST,-0.000935386109632,"K562, real motif"
17869,REST,-0.00319691793993,"K562, real motif"
17870,REST,-0.00197656685486,"K562, real motif"
17871,REST,-0.00320137734525,"K562, real motif"
17872,REST,-0.00228270585649,"K562, real motif"
17873,REST,-0.00337630882859,"K562, real motif"
17874,REST,-0.00497391587123,"K562, real motif"
17875,REST,-0.000180964751053,"K562, real motif"
17876,REST,-0.00444179074839,"K562, real motif"
17877,REST,-0.00158649659716,"K562, real motif"
17878,REST,-0.00335680460557,"K562, real motif"
17879,REST,-0.000885632704012,"K562, real motif"
17880,REST,-0.0021667976398,"K562, real motif"
17881,REST,-0.00157731003128,"K562, real motif"
17882,REST,-0.00109259306919,"K562, real motif"
17883,REST,-0.00105867139064,"K562, real motif"
17884,REST,-0.00291985226795,"K562, real motif"
17885,REST,-0.00354041531682,"K562, real motif"
17886,REST,-0.0022253068164,"K562, real motif"
17887,REST,-0.00103004905395,"K562, real motif"
17888,REST,-0.000263059831923,"K562, real motif"
17889,REST,-0.00177788943984,"K562, real motif"
17890,REST,0.00031637318898,"K562, real motif"
17891,REST,0.00137739977799,"K562, real motif"
17892,REST,0.00148233189248,"K562, real motif"
17893,REST,-0.000387965876143,"K562, real motif"
17894,REST,-0.000427341379691,"K562, real motif"
17895,REST,0.00065687939059,"K562, real motif"
17896,REST,0.000181192110176,"K562, real motif"
17897,REST,0.000881125568412,"K562, real motif"
17898,REST,-0.000787265598774,"K562, real motif"
17899,REST,-0.000317567843013,"K562, real motif"
17900,REST,-0.00116286124103,"K562, real motif"
17901,REST,0.000183409953024,"K562, real motif"
17902,REST,-0.00110720098019,"K562, real motif"
17903,REST,-0.000183520314749,"K562, real motif"
17904,REST,-0.000512444414198,"K562, real motif"
17905,REST,-0.000730737112463,"K562, real motif"
17906,REST,-0.000548160984181,"K562, real motif"
17907,REST,0.000658650649711,"K562, real motif"
17908,REST,0.00335121410899,"K562, real motif"
17909,REST,-0.00438553001732,"K562, real motif"
17910,REST,-0.00508105894551,"K562, real motif"
17911,REST,-0.00350246275775,"K562, real motif"
17912,REST,-0.00485631730407,"K562, real motif"
17913,REST,-0.0038684620522,"K562, real motif"
17914,REST,-0.00252346205525,"K562, real motif"
17915,REST,-0.0031667642761,"K562, real motif"
17916,REST,-0.00375050609,"K562, real motif"
17917,REST,-0.00373139930889,"K562, real motif"
17918,REST,-0.0022673853673,"K562, real motif"
17919,REST,-0.00312151713297,"K562, real motif"
17920,REST,-0.00340400636196,"K562, real motif"
17921,REST,-0.00508908275515,"K562, real motif"
17922,REST,-0.00410952791572,"K562, real motif"
17923,REST,-0.00494319573045,"K562, real motif"
17924,REST,-0.00471568387002,"K562, real motif"
17925,REST,-0.00393164018169,"K562, real motif"
17926,REST,-0.00306738680229,"K562, real motif"
17927,REST,-0.00252505438402,"K562, real motif"
17928,REST,-0.00486474996433,"K562, real motif"
17929,REST,-0.00117831397802,"K562, real motif"
17930,REST,-0.00324054248631,"K562, real motif"
17931,REST,-0.00282784248702,"K562, real motif"
17932,REST,-0.00458272406831,"K562, real motif"
17933,REST,-0.0059147621505,"K562, real motif"
17934,REST,-0.00606347015128,"K562, real motif"
17935,REST,-0.00499420752749,"K562, real motif"
17936,REST,-0.00336197996512,"K562, real motif"
17937,REST,-0.00489390315488,"K562, real motif"
17938,REST,-0.00460660690442,"K562, real motif"
17939,REST,-0.00779225956649,"K562, real motif"
17940,REST,-0.00387487048283,"K562, real motif"
17941,REST,-0.00499784899876,"K562, real motif"
17942,REST,-0.00478337379172,"K562, real motif"
17943,REST,-0.00557366851717,"K562, real motif"
17944,REST,-0.00435970444232,"K562, real motif"
17945,REST,-0.00414111372083,"K562, real motif"
17946,REST,-0.00587184121832,"K562, real motif"
17947,REST,-0.00599393853918,"K562, real motif"
17948,REST,-0.00387791660614,"K562, real motif"
17949,REST,-0.00357074104249,"K562, real motif"
17950,REST,-0.00259164068848,"K562, real motif"
17951,REST,-0.00486226193607,"K562, real motif"
17952,REST,-0.00352557236329,"K562, real motif"
17953,REST,-0.00255688698962,"K562, real motif"
17954,REST,-0.00256945891306,"K562, real motif"
17955,REST,-0.0034038699232,"K562, real motif"
17956,REST,-0.00488916318864,"K562, real motif"
17957,REST,-0.00282416190021,"K562, real motif"
17958,REST,-0.00388850644231,"K562, real motif"
17959,REST,-0.0060150353238,"K562, real motif"
17960,REST,-0.00717459619045,"K562, real motif"
17961,REST,-0.00422646757215,"K562, real motif"
17962,REST,-0.00616619270295,"K562, real motif"
17963,REST,-0.00603245664388,"K562, real motif"
17964,REST,-0.0067729242146,"K562, real motif"
17965,REST,-0.00523862335831,"K562, real motif"
17966,REST,-0.000670019886456,"K562, real motif"
17967,REST,-0.00175405363552,"K562, real motif"
17968,REST,-0.00209457334131,"K562, real motif"
17969,REST,-0.0018307765713,"K562, real motif"
17970,REST,-0.00174218358006,"K562, real motif"
17971,REST,-0.00142945256084,"K562, real motif"
17972,REST,-0.00185040594079,"K562, real motif"
17973,REST,-0.00245101144537,"K562, real motif"
17974,REST,-0.00133369746618,"K562, real motif"
17975,REST,-0.00263878237456,"K562, real motif"
17976,REST,-0.0020474458579,"K562, real motif"
17977,REST,-0.00207271007821,"K562, real motif"
17978,REST,-0.00315360235982,"K562, real motif"
17979,REST,-0.00124402891379,"K562, real motif"
17980,REST,-0.0041130441241,"K562, real motif"
17981,REST,-0.00232225167565,"K562, real motif"
17982,REST,-0.00349481636658,"K562, real motif"
17983,REST,-0.0036682933569,"K562, real motif"
17984,REST,-0.00212752120569,"K562, real motif"
17985,REST,-0.00286909146234,"K562, real motif"
17986,REST,-0.00213654804975,"K562, real motif"
17987,REST,-0.00276588927954,"K562, real motif"
17988,REST,-0.00244280206971,"K562, real motif"
17989,REST,-0.0035903591197,"K562, real motif"
17990,REST,-0.00371188041754,"K562, real motif"
17991,REST,-0.00548189040273,"K562, real motif"
17992,REST,-0.00501036364585,"K562, real motif"
17993,REST,-0.00521628977731,"K562, real motif"
17994,REST,-0.00528505910188,"K562, real motif"
17995,REST,-0.00544269196689,"K562, real motif"
17996,REST,-0.00644438434392,"K562, real motif"
17997,REST,-0.00470619136468,"K562, real motif"
17998,REST,-0.00773886870593,"K562, real motif"
17999,REST,-0.00672885496169,"K562, real motif"
18000,REST,-0.00346507201903,"K562, real motif"
18001,REST,-0.00457292469218,"K562, real motif"
18002,REST,-0.00602297810838,"K562, real motif"
18003,REST,-0.00854292139411,"K562, real motif"
18004,REST,-0.00544896814972,"K562, real motif"
18005,REST,-0.00731282448396,"K562, real motif"
18006,REST,-0.00654555251822,"K562, real motif"
18007,REST,-0.00426551233977,"K562, real motif"
18008,REST,-0.00595027487725,"K562, real motif"
18009,REST,-0.00628940761089,"K562, real motif"
18010,REST,-0.00511723849922,"K562, real motif"
18011,REST,-0.00318669574335,"K562, real motif"
18012,REST,-0.00133692403324,"K562, real motif"
18013,REST,-0.00132100342307,"K562, real motif"
18014,REST,-0.00104164681397,"K562, real motif"
18015,REST,4.77120738651e-05,"K562, real motif"
18016,REST,-0.000348836561898,"K562, real motif"
18017,REST,-0.000349283072865,"K562, real motif"
18018,REST,0.00094590394292,"K562, real motif"
18019,REST,-0.001142030349,"K562, real motif"
18020,REST,0.000600218656473,"K562, real motif"
18021,REST,0.000908164307475,"K562, real motif"
18022,REST,-0.00213833595626,"K562, real motif"
18023,REST,0.0026284197811,"K562, real motif"
18024,REST,-0.000341847073287,"K562, real motif"
18025,REST,-0.000110953718831,"K562, real motif"
18026,REST,-0.00122870260384,"K562, real motif"
18027,REST,-0.000773955136538,"K562, real motif"
18028,REST,0.000478053931147,"K562, real motif"
18029,REST,-0.00164511485491,"K562, real motif"
18030,REST,0.00193521229085,"K562, real motif"
18031,REST,-0.00505506293848,"K562, real motif"
18032,REST,-0.00459741894156,"K562, real motif"
18033,REST,-0.00318933418021,"K562, real motif"
18034,REST,-0.00480102840811,"K562, real motif"
18035,REST,-0.00250952551141,"K562, real motif"
18036,REST,-0.00349934655242,"K562, real motif"
18037,REST,-0.00450148060918,"K562, real motif"
18038,REST,-0.00354564003646,"K562, real motif"
18039,REST,-0.00593180814758,"K562, real motif"
18040,REST,-0.00742687936872,"K562, real motif"
18041,REST,-0.00836246367544,"K562, real motif"
18042,REST,-0.00288951513357,"K562, real motif"
18043,REST,-0.00752044841647,"K562, real motif"
18044,REST,-0.0061308266595,"K562, real motif"
18045,REST,-0.00473254080862,"K562, real motif"
18046,REST,-0.00719206919894,"K562, real motif"
18047,REST,-0.00474371574819,"K562, real motif"
18048,REST,-0.00822407566011,"K562, real motif"
18049,REST,-0.00514384591952,"K562, real motif"
18050,REST,-0.0061367652379,"K562, real motif"
18051,REST,-0.00532924104482,"K562, real motif"
18052,REST,-0.0075636045076,"K562, real motif"
18053,REST,-0.00994611252099,"K562, real motif"
18054,REST,-0.00616375915706,"K562, real motif"
18055,REST,-0.00686043780297,"K562, real motif"
18056,REST,-0.00547113735229,"K562, real motif"
18057,REST,-0.00776435201988,"K562, real motif"
18058,REST,-0.00827567372471,"K562, real motif"
18059,REST,-0.00705108558759,"K562, real motif"
18060,REST,-0.00965604186058,"K562, real motif"
18061,REST,-0.00459742825478,"K562, real motif"
18062,REST,-0.00488621648401,"K562, real motif"
18063,REST,-0.00526353344321,"K562, real motif"
18064,REST,-0.00792147405446,"K562, real motif"
18065,REST,-0.00722011039034,"K562, real motif"
18066,REST,-0.00915621779859,"K562, real motif"
18067,REST,-0.00480824522674,"K562, real motif"
18068,REST,-0.00720254331827,"K562, real motif"
18069,REST,-0.00273155584,"K562, real motif"
18070,REST,-0.00692733377218,"K562, real motif"
18071,REST,-0.00496207736433,"K562, real motif"
18072,REST,-0.00300720660016,"K562, real motif"
18073,REST,-0.0027254158631,"K562, real motif"
18074,REST,-0.00438970094547,"K562, real motif"
18075,REST,-0.00556404143572,"K562, real motif"
18076,REST,-0.00204276642762,"K562, real motif"
18077,REST,-0.00439948868006,"K562, real motif"
18078,REST,-0.00482286373153,"K562, real motif"
18079,REST,-0.00567358825356,"K562, real motif"
18080,REST,-0.00472383294255,"K562, real motif"
18081,REST,-0.00523130828515,"K562, real motif"
18082,REST,-0.00162862730213,"K562, real motif"
18083,REST,-0.00400566868484,"K562, real motif"
18084,REST,-0.00266088498756,"K562, real motif"
18085,REST,-0.00371962832287,"K562, real motif"
18086,REST,-0.00294183427468,"K562, real motif"
18087,REST,-0.00473428890109,"K562, real motif"
18088,REST,-0.00134983810131,"K562, real motif"
18089,REST,-0.00504621909931,"K562, real motif"
18090,REST,-0.00353673961945,"K562, real motif"
18091,REST,-0.00345584074967,"K562, real motif"
18092,REST,-0.00209297961555,"K562, real motif"
18093,REST,-0.00645897025242,"K562, real motif"
18094,REST,-0.00421330099925,"K562, real motif"
18095,REST,-0.0055736405775,"K562, real motif"
18096,REST,-0.00391179695725,"K562, real motif"
18097,REST,-0.00230967672542,"K562, real motif"
18098,REST,-0.00166570511647,"K562, real motif"
18099,REST,-0.00637049134821,"K562, real motif"
18100,REST,-0.00410661287606,"K562, real motif"
18101,REST,-0.00366753642447,"K562, real motif"
18102,REST,-0.00251419632696,"K562, real motif"
18103,REST,-0.00378371914849,"K562, real motif"
18104,REST,-0.00416083494201,"K562, real motif"
18105,REST,-0.00374153116718,"K562, real motif"
18106,REST,-0.00313776615076,"K562, real motif"
18107,REST,-0.00665470864624,"K562, real motif"
18108,REST,-0.00251410272904,"K562, real motif"
18109,REST,-0.00688341259956,"K562, real motif"
18110,REST,-0.00434833532199,"K562, real motif"
18111,REST,-0.00214520958252,"K562, real motif"
18112,REST,-0.0038249832578,"K562, real motif"
18113,REST,-0.00504574226215,"K562, real motif"
18114,REST,-0.00263156928122,"K562, real motif"
18115,REST,-0.00595935061574,"K562, real motif"
18116,REST,-0.00541557278484,"K562, real motif"
18117,REST,-0.00272878515534,"K562, real motif"
18118,REST,-0.00185472867452,"K562, real motif"
18119,REST,-0.00368857500143,"K562, real motif"
18120,REST,-0.00358811812475,"K562, real motif"
18121,REST,-0.00526741798967,"K562, real motif"
18122,REST,-0.00624179840088,"K562, real motif"
18123,REST,-0.00816495437175,"K562, real motif"
18124,REST,-0.00568083953112,"K562, real motif"
18125,REST,-0.00243021128699,"K562, real motif"
18126,REST,-0.00347249838524,"K562, real motif"
18127,REST,-0.00668216962367,"K562, real motif"
18128,REST,-0.00445845210925,"K562, real motif"
18129,REST,-0.0044111860916,"K562, real motif"
18130,REST,-0.00723588559777,"K562, real motif"
18131,REST,-0.00263740844093,"K562, real motif"
18132,REST,-0.00416653836146,"K562, real motif"
18133,REST,-0.00300029711798,"K562, real motif"
18134,REST,-0.000719594419934,"K562, real motif"
18135,REST,-0.00335755501874,"K562, real motif"
18136,REST,-0.00818440504372,"K562, real motif"
18137,REST,-0.00638020131737,"K562, real motif"
18138,REST,-0.00680178683251,"K562, real motif"
18139,REST,-0.00650506699458,"K562, real motif"
18140,REST,-0.00464325072244,"K562, real motif"
18141,REST,-0.00371565809473,"K562, real motif"
18142,REST,-0.00429928302765,"K562, real motif"
18143,REST,-0.00348712876439,"K562, real motif"
18144,REST,-0.00296504725702,"K562, real motif"
18145,REST,-0.00135789718479,"K562, real motif"
18146,REST,0.00134732038714,"K562, real motif"
18147,REST,0.000299412175082,"K562, real motif"
18148,REST,0.00249914219603,"K562, real motif"
18149,REST,0.00223771343008,"K562, real motif"
18150,REST,-0.00418361043558,"K562, real motif"
18151,REST,-0.00472985301167,"K562, real motif"
18152,REST,-0.00411925837398,"K562, real motif"
18153,REST,-0.00687409192324,"K562, real motif"
18154,REST,-0.00821631588042,"K562, real motif"
18155,REST,-0.00511996820569,"K562, real motif"
18156,REST,-0.00867807306349,"K562, real motif"
18157,REST,-0.00736486166716,"K562, real motif"
18158,REST,-0.00795065518469,"K562, real motif"
18159,REST,-0.0101174516603,"K562, real motif"
18160,REST,-0.00747002428398,"K562, real motif"
18161,REST,-0.00784897990525,"K562, real motif"
18162,REST,-0.0067744879052,"K562, real motif"
18163,REST,-0.00924759916961,"K562, real motif"
18164,REST,-0.00696044135839,"K562, real motif"
18165,REST,-0.00593174202368,"K562, real motif"
18166,REST,-0.00798174925148,"K562, real motif"
18167,REST,-0.0070524266921,"K562, real motif"
18168,REST,-0.007640207652,"K562, real motif"
18169,REST,-0.00758800050244,"K562, real motif"
18170,REST,-0.00792151223868,"K562, real motif"
18171,REST,-0.00750179449096,"K562, real motif"
18172,REST,-0.00773905869573,"K562, real motif"
18173,REST,0.00215909257531,"K562, shuffled motif"
18174,REST,0.00183990295045,"K562, shuffled motif"
18175,REST,-0.00111865135841,"K562, shuffled motif"
18176,REST,0.000276574952295,"K562, shuffled motif"
18177,REST,0.000780256930739,"K562, shuffled motif"
18178,REST,-0.00101358047687,"K562, shuffled motif"
18179,REST,-0.00171336228959,"K562, shuffled motif"
18180,REST,-0.00453395862132,"K562, shuffled motif"
18181,REST,-0.00105367146898,"K562, shuffled motif"
18182,REST,-0.00298038939945,"K562, shuffled motif"
18183,REST,4.47974998679e-05,"K562, shuffled motif"
18184,REST,-0.00344936503097,"K562, shuffled motif"
18185,REST,-4.3269363232e-05,"K562, shuffled motif"
18186,REST,-0.00412461720407,"K562, shuffled motif"
18187,REST,-0.00419623404741,"K562, shuffled motif"
18188,REST,-0.00281680142507,"K562, shuffled motif"
18189,REST,-0.00217123818584,"K562, shuffled motif"
18190,REST,-0.00218322826549,"K562, shuffled motif"
18191,REST,-0.00104698247742,"K562, shuffled motif"
18192,REST,-0.0039129848592,"K562, shuffled motif"
18193,REST,-0.00204412313178,"K562, shuffled motif"
18194,REST,-0.00316572329029,"K562, shuffled motif"
18195,REST,-0.00169838313013,"K562, shuffled motif"
18196,REST,-0.00464123720303,"K562, shuffled motif"
18197,REST,-0.00055798550602,"K562, shuffled motif"
18198,REST,-0.00273065990768,"K562, shuffled motif"
18199,REST,-0.00116992089897,"K562, shuffled motif"
18200,REST,-0.00120833923575,"K562, shuffled motif"
18201,REST,-0.00405111070722,"K562, shuffled motif"
18202,REST,-0.00183997047134,"K562, shuffled motif"
18203,REST,0.000217677050387,"K562, shuffled motif"
18204,REST,-0.000652800663374,"K562, shuffled motif"
18205,REST,-0.000703561643604,"K562, shuffled motif"
18206,REST,-0.0031192409806,"K562, shuffled motif"
18207,REST,-0.00464880559593,"K562, shuffled motif"
18208,REST,-0.00353447953239,"K562, shuffled motif"
18209,REST,-0.00202391296625,"K562, shuffled motif"
18210,REST,-0.0022485780064,"K562, shuffled motif"
18211,REST,-0.00137240579352,"K562, shuffled motif"
18212,REST,-0.00452756276354,"K562, shuffled motif"
18213,REST,-0.000221723501454,"K562, shuffled motif"
18214,REST,-0.00195080635604,"K562, shuffled motif"
18215,REST,-0.00120328692719,"K562, shuffled motif"
18216,REST,-0.000721969001461,"K562, shuffled motif"
18217,REST,-0.000159926639753,"K562, shuffled motif"
18218,REST,-0.000417514558649,"K562, shuffled motif"
18219,REST,-0.000240471301368,"K562, shuffled motif"
18220,REST,-0.000369226268958,"K562, shuffled motif"
18221,REST,-0.0018667060649,"K562, shuffled motif"
18222,REST,-0.00419898331165,"K562, shuffled motif"
18223,REST,-0.00169534259476,"K562, shuffled motif"
18224,REST,-0.00160835753195,"K562, shuffled motif"
18225,REST,0.000180120390723,"K562, shuffled motif"
18226,REST,-0.00113203981891,"K562, shuffled motif"
18227,REST,-0.000171142950421,"K562, shuffled motif"
18228,REST,-5.43019268662e-05,"K562, shuffled motif"
18229,REST,-0.000994308036752,"K562, shuffled motif"
18230,REST,-0.0018884135643,"K562, shuffled motif"
18231,REST,-0.0041670082137,"K562, shuffled motif"
18232,REST,-0.00246819038875,"K562, shuffled motif"
18233,REST,-0.00192715530284,"K562, shuffled motif"
18234,REST,-0.00577211286873,"K562, shuffled motif"
18235,REST,-0.00474072853103,"K562, shuffled motif"
18236,REST,-0.00383878056891,"K562, shuffled motif"
18237,REST,-0.00494641577825,"K562, shuffled motif"
18238,REST,-0.00433191005141,"K562, shuffled motif"
18239,REST,-0.00452461885288,"K562, shuffled motif"
18240,REST,-0.00526683218777,"K562, shuffled motif"
18241,REST,-0.00586755294353,"K562, shuffled motif"
18242,REST,-0.00531674688682,"K562, shuffled motif"
18243,REST,-0.00437746057287,"K562, shuffled motif"
18244,REST,-0.00450656143948,"K562, shuffled motif"
18245,REST,-0.00541860703379,"K562, shuffled motif"
18246,REST,-0.00607661344111,"K562, shuffled motif"
18247,REST,-0.00564730493352,"K562, shuffled motif"
18248,REST,-0.00453641405329,"K562, shuffled motif"
18249,REST,-0.0047745606862,"K562, shuffled motif"
18250,REST,-0.00393202900887,"K562, shuffled motif"
18251,REST,-0.00299646612257,"K562, shuffled motif"
18252,REST,-0.00413334090263,"K562, shuffled motif"
18253,REST,-0.00547085981816,"K562, shuffled motif"
18254,REST,-0.00492402212694,"K562, shuffled motif"
18255,REST,-0.00201316946186,"K562, shuffled motif"
18256,REST,0.00171855674125,"K562, shuffled motif"
18257,REST,-0.00204339553602,"K562, shuffled motif"
18258,REST,-0.000691731926054,"K562, shuffled motif"
18259,REST,0.00176723359618,"K562, shuffled motif"
18260,REST,-0.00184025021736,"K562, shuffled motif"
18261,REST,-0.000656366057228,"K562, shuffled motif"
18262,REST,-0.00067564600613,"K562, shuffled motif"
18263,REST,-0.000508185708895,"K562, shuffled motif"
18264,REST,0.000796723994426,"K562, shuffled motif"
18265,REST,0.00137353898026,"K562, shuffled motif"
18266,REST,0.00136013701558,"K562, shuffled motif"
18267,REST,-0.00029692298267,"K562, shuffled motif"
18268,REST,0.000662021688186,"K562, shuffled motif"
18269,REST,0.00257348781452,"K562, shuffled motif"
18270,REST,0.000253389211139,"K562, shuffled motif"
18271,REST,0.000134731599246,"K562, shuffled motif"
18272,REST,0.000360774283763,"K562, shuffled motif"
18273,REST,0.000826267176308,"K562, shuffled motif"
18274,REST,0.000157710717758,"K562, shuffled motif"
18275,REST,-0.000279990636045,"K562, shuffled motif"
18276,REST,0.00153035507537,"K562, shuffled motif"
18277,REST,0.00104804290459,"K562, shuffled motif"
18278,REST,0.00263779680245,"K562, shuffled motif"
18279,REST,-0.000368389824871,"K562, shuffled motif"
18280,REST,-0.00212830724195,"K562, shuffled motif"
18281,REST,0.00192879361566,"K562, shuffled motif"
18282,REST,-0.000691846013069,"K562, shuffled motif"
18283,REST,0.000120884084026,"K562, shuffled motif"
18284,REST,-0.00304002431221,"K562, shuffled motif"
18285,REST,-0.000102257195977,"K562, shuffled motif"
18286,REST,-0.00102224317379,"K562, shuffled motif"
18287,REST,-0.000504873052705,"K562, shuffled motif"
18288,REST,-0.0048456331715,"K562, shuffled motif"
18289,REST,-0.00130378943868,"K562, shuffled motif"
18290,REST,0.000397096941015,"K562, shuffled motif"
18291,REST,0.00021302033565,"K562, shuffled motif"
18292,REST,-0.00155952421483,"K562, shuffled motif"
18293,REST,0.00282984692603,"K562, shuffled motif"
18294,REST,-0.00359094259329,"K562, shuffled motif"
18295,REST,-0.00286979880184,"K562, shuffled motif"
18296,REST,-0.00064417446265,"K562, shuffled motif"
18297,REST,-0.00125484599266,"K562, shuffled motif"
18298,REST,0.000151310086949,"K562, shuffled motif"
18299,REST,-0.000988797866739,"K562, shuffled motif"
18300,REST,-0.000861363776494,"K562, shuffled motif"
18301,REST,-0.00180101185106,"K562, shuffled motif"
18302,REST,-0.000738001661375,"K562, shuffled motif"
18303,REST,-0.000400324439397,"K562, shuffled motif"
18304,REST,-0.00052799039986,"K562, shuffled motif"
18305,REST,-0.00287920655683,"K562, shuffled motif"
18306,REST,-0.00188802741468,"K562, shuffled motif"
18307,REST,0.00205508526415,"K562, shuffled motif"
18308,REST,0.000549066229723,"K562, shuffled motif"
18309,REST,-0.00292451470159,"K562, shuffled motif"
18310,REST,-0.000503503833897,"K562, shuffled motif"
18311,REST,0.00108666182496,"K562, shuffled motif"
18312,REST,-0.00395619915798,"K562, shuffled motif"
18313,REST,0.000306852452923,"K562, shuffled motif"
18314,REST,-0.00022398805595,"K562, shuffled motif"
18315,REST,-0.000888846989255,"K562, shuffled motif"
18316,REST,-0.00221592676826,"K562, shuffled motif"
18317,REST,0.00108304223977,"K562, shuffled motif"
18318,REST,0.000372547714505,"K562, shuffled motif"
18319,REST,-0.00031407768256,"K562, shuffled motif"
18320,REST,0.00137811433524,"K562, shuffled motif"
18321,REST,-0.00124956539366,"K562, shuffled motif"
18322,REST,-0.00152880011592,"K562, shuffled motif"
18323,REST,-0.00301190884784,"K562, shuffled motif"
18324,REST,0.000167168938788,"K562, shuffled motif"
18325,REST,0.00506620714441,"K562, shuffled motif"
18326,REST,0.00123642827384,"K562, shuffled motif"
18327,REST,-0.000548480194993,"K562, shuffled motif"
18328,REST,0.00465556653216,"K562, shuffled motif"
18329,REST,0.00607783719897,"K562, shuffled motif"
18330,REST,0.00369918858632,"K562, shuffled motif"
18331,REST,0.00111632025801,"K562, shuffled motif"
18332,REST,-0.000239970540861,"K562, shuffled motif"
